cell_id,grid_x,grid_y,elevation_m,slope_deg,terrain_type,rock_density,dust_depth_cm,solar_exposure_pct,surface_temp_c,hazard_prob,safety_score,traversal_energy_wh_per_m
3145,25,52,11.35,25.95,regolith_plain,0.695,0.0,43.7,-38.4,0.159,0.841,2.058
3146,26,52,6.78,21.32,regolith_plain,0.724,0.0,51.6,-38.2,0.152,0.848,1.978
3147,27,52,-4.09,32.75,rock_field,0.777,0.0,33.3,-40.7,0.347,0.653,3.76
3148,28,52,-7.09,40.48,rock_field,0.791,0.0,36.1,-42.4,0.43,0.57,4.339
3149,29,52,-5.44,43.13,rock_field,0.808,0.0,24.0,-48.1,0.424,0.576,4.512
3150,30,52,0.05,38.42,rock_field,0.827,0.0,29.4,-41.9,0.41,0.59,4.344
3151,31,52,7.48,36.13,rock_field,0.836,0.0,24.8,-46.9,0.393,0.607,3.916
3152,32,52,17.35,24.6,crater_rim,0.794,0.0,45.5,-42.3,0.267,0.733,2.643
3153,33,52,19.77,2.52,regolith_plain,0.742,0.0,66.4,-29.4,0.059,0.941,1.279
3154,34,52,17.74,20.18,crater_rim,0.792,0.0,44.2,-39.8,0.222,0.778,2.336
3155,35,52,14.68,13.85,regolith_plain,0.724,0.0,50.1,-35.5,0.102,0.898,1.674
3156,36,52,16.69,1.75,regolith_plain,0.66,0.0,84.1,-27.4,0.032,0.968,1.101
3157,37,52,13.54,11.8,regolith_plain,0.676,0.0,55.4,-40.4,0.093,0.907,1.478
3158,38,52,8.33,6.64,regolith_plain,0.654,0.0,54.0,-29.2,0.06,0.94,1.254
3159,39,52,9.23,6.04,regolith_plain,0.648,0.59,59.2,-28.2,0.069,0.931,1.286
3160,40,52,9.73,6.48,regolith_plain,0.615,1.71,62.6,-29.7,0.058,0.942,1.289
3161,41,52,7.23,4.1,regolith_plain,0.543,3.14,68.8,-32.8,0.07,0.93,1.129
3162,42,52,9.01,6.58,regolith_plain,0.488,3.84,66.1,-33.5,0.067,0.933,1.243
3163,43,52,8.11,12.01,regolith_plain,0.536,2.03,60.8,-28.4,0.093,0.907,1.412
3164,44,52,8.64,8.95,regolith_plain,0.585,1.47,56.3,-36.9,0.091,0.909,1.371
3165,45,52,7.73,4.11,regolith_plain,0.6,1.28,67.5,-34.0,0.051,0.949,1.163
3166,46,52,6.7,1.4,regolith_plain,0.636,0.77,63.2,-25.5,0.011,0.989,1.079
3167,47,52,8.36,4.56,regolith_plain,0.719,0.0,61.3,-33.7,0.046,0.954,1.26
3168,48,52,3.99,12.76,rock_field,0.752,0.0,50.5,-30.3,0.236,0.764,2.516
3169,49,52,-0.48,17.46,regolith_plain,0.75,0.0,43.7,-45.3,0.147,0.853,1.824
3170,50,52,-8.53,25.77,rock_field,0.751,0.0,48.0,-36.1,0.329,0.671,3.273
3171,51,52,-19.14,13.39,regolith_plain,0.669,0.0,59.4,-25.9,0.098,0.902,1.483
3172,52,52,-17.17,10.88,regolith_plain,0.662,0.0,63.9,-32.5,0.077,0.923,1.429
3173,53,52,-12.56,15.01,regolith_plain,0.686,0.0,53.7,-37.3,0.109,0.891,1.575
3174,54,52,-9.18,9.35,regolith_plain,0.695,0.0,64.4,-37.1,0.079,0.921,1.377
3175,55,52,-6.72,3.7,regolith_plain,0.707,0.0,55.4,-31.3,0.043,0.957,1.18
3176,56,52,-9.84,13.44,regolith_plain,0.702,0.0,60.4,-36.9,0.116,0.884,1.517
3177,57,52,-16.28,15.95,regolith_plain,0.672,0.0,53.5,-36.6,0.111,0.889,1.606
3178,58,52,-21.24,11.88,regolith_plain,0.611,0.0,60.7,-38.7,0.074,0.926,1.374
3179,59,52,-24.35,8.86,regolith_plain,0.551,0.0,62.5,-26.9,0.061,0.939,1.278
3180,0,53,-2.83,16.03,regolith_plain,0.486,0.6,46.4,-34.2,0.112,0.888,1.413
3181,1,53,2.9,13.08,regolith_plain,0.511,0.34,46.6,-38.8,0.103,0.897,1.403
3182,2,53,5.25,3.47,regolith_plain,0.515,1.07,61.9,-38.1,0.026,0.974,1.028
3183,3,53,3.56,8.6,regolith_plain,0.52,0.0,63.9,-26.5,0.065,0.935,1.253
3184,4,53,5.05,10.99,regolith_plain,0.521,0.0,62.1,-34.7,0.08,0.92,1.317
3185,5,53,7.27,5.28,regolith_plain,0.516,0.0,56.0,-39.8,0.047,0.953,1.114
3186,6,53,5.75,3.61,regolith_plain,0.532,0.0,60.1,-41.0,0.028,0.972,1.049
3187,7,53,6.62,3.9,regolith_plain,0.576,0.0,61.4,-36.1,0.039,0.961,1.18
3188,8,53,8.27,6.15,regolith_plain,0.601,0.0,61.1,-39.4,0.055,0.945,1.195
3189,9,53,10.57,10.29,regolith_plain,0.547,0.0,50.5,-39.8,0.068,0.932,1.26
3190,10,53,14.84,13.75,regolith_plain,0.519,0.0,46.3,-35.8,0.095,0.905,1.393
3191,11,53,17.06,21.26,crater_rim,0.531,0.0,41.7,-41.9,0.226,0.774,2.128
3192,12,53,21.14,22.99,crater_rim,0.523,0.0,45.2,-37.7,0.231,0.769,2.165
3193,13,53,20.0,15.03,crater_rim,0.492,0.0,46.4,-41.7,0.178,0.822,1.786
3194,14,53,10.5,25.56,regolith_plain,0.481,0.0,41.2,-40.3,0.158,0.842,1.891
3195,15,53,3.58,32.3,rock_field,0.447,0.0,40.8,-33.0,0.329,0.671,3.354
3196,16,53,-7.13,31.03,rock_field,0.41,0.1,28.1,-46.6,0.314,0.686,3.124
3197,17,53,-15.3,15.35,regolith_plain,0.358,4.47,51.9,-35.8,0.125,0.875,1.412
3198,18,53,-15.91,2.21,regolith_plain,0.315,6.9,73.7,-36.2,0.059,0.941,0.953
3199,19,53,-13.76,6.34,regolith_plain,0.312,6.75,60.5,-28.4,0.073,0.927,1.025
3200,20,53,-18.03,8.85,regolith_plain,0.379,6.09,56.8,-37.6,0.087,0.913,1.167
3201,21,53,-16.32,15.11,regolith_plain,0.469,3.33,60.4,-30.0,0.109,0.891,1.434
3202,22,53,-8.19,28.27,rock_field,0.531,0.0,37.1,-42.5,0.309,0.691,3.103
3203,23,53,5.18,35.06,rock_field,0.587,0.0,38.1,-39.2,0.356,0.644,3.582
3204,24,53,19.5,20.57,crater_rim,0.64,0.0,49.9,-34.8,0.231,0.769,2.251
3205,25,53,16.99,23.33,crater_rim,0.714,0.0,42.3,-42.0,0.253,0.747,2.412
3206,26,53,2.25,41.99,rock_field,0.767,0.0,26.7,-41.3,0.407,0.593,4.51
3207,27,53,-16.64,37.52,rock_field,0.762,0.0,30.6,-47.3,0.392,0.608,4.176
3208,28,53,-24.26,29.36,rock_field,0.75,0.0,43.8,-36.5,0.33,0.67,3.463
3209,29,53,-23.15,32.71,rock_field,0.771,0.0,30.7,-45.8,0.345,0.655,3.593
3210,30,53,-14.68,33.71,rock_field,0.8,0.0,33.2,-42.0,0.368,0.632,3.964
3211,31,53,-7.32,36.63,rock_field,0.827,0.0,29.3,-46.6,0.371,0.629,4.239
3212,32,53,3.0,41.16,rock_field,0.852,0.0,28.9,-44.7,0.42,0.58,4.382
3213,33,53,15.38,35.64,rock_field,0.847,0.0,24.6,-50.7,0.387,0.613,4.194
3214,34,53,25.86,10.49,rock_field,0.779,0.0,64.6,-31.4,0.218,0.782,2.317
3215,35,53,21.87,17.86,crater_rim,0.749,0.0,53.2,-36.2,0.22,0.78,2.174
3216,36,53,17.11,12.63,crater_rim,0.693,0.0,48.2,-40.3,0.196,0.804,1.879
3217,37,53,12.93,10.94,regolith_plain,0.685,0.0,65.2,-32.4,0.106,0.894,1.417
3218,38,53,9.38,6.74,regolith_plain,0.678,0.0,76.0,-27.9,0.06,0.94,1.288
3219,39,53,10.9,8.91,regolith_plain,0.674,0.02,66.2,-34.3,0.053,0.947,1.389
3220,40,53,11.57,7.1,regolith_plain,0.638,1.39,70.8,-30.9,0.057,0.943,1.357
3221,41,53,9.22,9.24,regolith_plain,0.582,1.84,60.3,-38.1,0.077,0.923,1.289
3222,42,53,5.99,9.29,regolith_plain,0.525,2.62,49.8,-28.4,0.075,0.925,1.348
3223,43,53,4.2,7.04,regolith_plain,0.547,1.87,51.2,-33.0,0.063,0.937,1.225
3224,44,53,5.24,5.3,regolith_plain,0.6,1.24,65.7,-31.0,0.048,0.952,1.239
3225,45,53,5.87,1.97,regolith_plain,0.622,1.04,64.3,-27.9,0.03,0.97,1.105
3226,46,53,6.29,1.38,regolith_plain,0.668,0.42,63.0,-40.9,0.009,0.991,1.146
3227,47,53,6.31,7.33,rock_field,0.767,0.0,61.6,-43.7,0.199,0.801,2.224
3228,48,53,2.43,10.88,rock_field,0.786,0.0,61.7,-35.0,0.222,0.778,2.404
3229,49,53,-0.82,11.57,rock_field,0.77,0.0,48.6,-43.5,0.224,0.776,2.524
3230,50,53,-5.74,21.74,rock_field,0.767,0.0,43.4,-40.8,0.297,0.703,3.006
3231,51,53,-16.21,15.78,regolith_plain,0.689,0.0,61.7,-32.6,0.104,0.896,1.623
3232,52,53,-14.59,12.95,regolith_plain,0.674,0.0,49.3,-34.1,0.078,0.922,1.451
3233,53,53,-9.19,9.67,regolith_plain,0.668,0.0,64.6,-37.0,0.07,0.93,1.345
3234,54,53,-9.12,4.22,regolith_plain,0.69,0.0,62.4,-31.5,0.038,0.962,1.244
3235,55,53,-6.32,3.76,regolith_plain,0.737,0.0,69.1,-30.7,0.049,0.951,1.322
3236,56,53,-9.92,9.72,regolith_plain,0.709,0.0,65.9,-30.5,0.074,0.926,1.44
3237,57,53,-12.87,14.94,regolith_plain,0.671,0.0,58.0,-36.8,0.106,0.894,1.676
3238,58,53,-20.47,16.38,regolith_plain,0.612,0.0,57.4,-29.4,0.106,0.894,1.601
3239,59,53,-24.57,11.65,regolith_plain,0.536,0.0,50.3,-37.8,0.092,0.908,1.329
3240,0,54,-0.06,3.96,regolith_plain,0.408,3.2,72.3,-22.9,0.039,0.961,1.032
3241,1,54,-0.16,7.11,regolith_plain,0.461,2.15,57.1,-38.4,0.067,0.933,1.163
3242,2,54,3.22,9.24,regolith_plain,0.508,1.26,61.4,-30.7,0.07,0.93,1.257
3243,3,54,0.92,7.52,regolith_plain,0.509,0.94,63.3,-33.2,0.068,0.932,1.186
3244,4,54,1.88,13.16,regolith_plain,0.535,0.0,58.4,-35.9,0.105,0.895,1.384
3245,5,54,4.95,11.79,regolith_plain,0.563,0.0,59.1,-31.8,0.08,0.92,1.436
3246,6,54,6.11,3.87,regolith_plain,0.568,0.0,60.7,-35.0,0.017,0.983,1.098
3247,7,54,7.03,5.93,regolith_plain,0.589,0.0,55.4,-46.3,0.035,0.965,1.165
3248,8,54,9.56,8.69,regolith_plain,0.596,0.0,65.7,-44.3,0.049,0.951,1.339
3249,9,54,12.64,13.24,regolith_plain,0.55,0.0,56.5,-30.1,0.085,0.915,1.356
3250,10,54,16.99,17.06,crater_rim,0.532,0.0,58.1,-29.7,0.196,0.804,1.931
3251,11,54,23.61,21.19,crater_rim,0.546,0.0,46.4,-31.2,0.229,0.771,2.223
3252,12,54,27.77,12.0,crater_rim,0.509,0.0,48.4,-38.1,0.181,0.819,1.733
3253,13,54,17.22,29.61,crater_rim,0.53,0.0,43.2,-45.0,0.261,0.739,2.608
3254,14,54,5.2,30.23,rock_field,0.497,0.0,34.5,-44.6,0.321,0.679,3.152
3255,15,54,-4.63,25.04,regolith_plain,0.444,0.0,44.5,-39.4,0.153,0.847,1.731
3256,16,54,-9.05,15.71,regolith_plain,0.405,0.88,48.8,-42.0,0.108,0.892,1.359
3257,17,54,-15.46,9.2,regolith_plain,0.398,3.4,69.7,-24.3,0.074,0.926,1.189
3258,18,54,-15.14,2.33,regolith_plain,0.381,4.9,62.2,-24.8,0.05,0.95,1.019
3259,19,54,-14.07,1.55,regolith_plain,0.374,5.49,66.3,-30.4,0.031,0.969,0.975
3260,20,54,-14.06,11.88,regolith_plain,0.442,3.74,57.6,-35.3,0.089,0.911,1.373
3261,21,54,-12.77,13.44,regolith_plain,0.489,1.98,48.7,-43.3,0.097,0.903,1.378
3262,22,54,-6.76,28.08,rock_field,0.538,0.0,41.1,-34.4,0.305,0.695,3.083
3263,23,54,8.48,34.08,rock_field,0.571,0.0,42.2,-39.9,0.343,0.657,3.657
3264,24,54,20.22,6.17,regolith_plain,0.555,0.0,60.3,-35.1,0.032,0.968,1.23
3265,25,54,11.59,34.74,rock_field,0.685,0.0,34.2,-41.1,0.372,0.628,3.9
3266,26,54,-6.06,39.45,rock_field,0.73,0.0,10.1,-53.8,0.387,0.613,4.031
3267,27,54,-19.61,30.41,rock_field,0.731,0.0,36.3,-41.7,0.328,0.672,3.597
3268,28,54,-28.64,19.01,regolith_plain,0.707,0.0,47.2,-44.2,0.126,0.874,1.765
3269,29,54,-29.28,17.53,regolith_plain,0.71,0.0,45.8,-34.6,0.127,0.873,1.817
3270,30,54,-21.44,21.22,regolith_plain,0.746,0.0,53.1,-36.8,0.155,0.845,1.953
3271,31,54,-16.42,20.95,rock_field,0.762,0.0,45.0,-34.6,0.304,0.696,2.983
3272,32,54,-9.25,33.61,rock_field,0.815,0.0,32.0,-44.6,0.378,0.622,3.808
3273,33,54,2.45,43.99,rock_field,0.851,0.0,19.3,-48.8,0.43,0.57,4.504
3274,34,54,21.29,34.13,crater_rim,0.815,0.0,21.0,-52.5,0.347,0.653,3.057
3275,35,54,24.15,5.68,regolith_plain,0.713,0.0,57.0,-32.0,0.071,0.929,1.314
3276,36,54,17.34,15.12,crater_rim,0.705,0.0,59.1,-37.8,0.194,0.806,2.079
3277,37,54,13.61,8.48,regolith_plain,0.684,0.0,48.0,-40.1,0.092,0.908,1.309
3278,38,54,12.59,12.03,regolith_plain,0.695,0.0,52.2,-36.7,0.088,0.912,1.566
3279,39,54,15.1,8.51,regolith_plain,0.674,0.0,58.2,-34.1,0.071,0.929,1.428
3280,40,54,14.43,7.91,regolith_plain,0.646,1.04,71.8,-36.8,0.079,0.921,1.387
3281,41,54,10.57,13.5,regolith_plain,0.616,0.68,59.8,-35.1,0.079,0.921,1.547
3282,42,54,4.82,10.63,regolith_plain,0.565,1.6,55.0,-32.7,0.078,0.922,1.406
3283,43,54,3.22,1.58,regolith_plain,0.54,1.77,76.1,-30.1,0.029,0.971,1.037
3284,44,54,5.33,7.6,regolith_plain,0.597,0.12,57.2,-35.9,0.066,0.934,1.249
3285,45,54,6.84,0.75,regolith_plain,0.62,0.66,75.2,-28.1,0.019,0.981,1.106
3286,46,54,5.84,3.62,regolith_plain,0.686,0.0,57.9,-35.2,0.025,0.975,1.221
3287,47,54,4.96,6.77,rock_field,0.79,0.0,69.0,-35.0,0.222,0.778,2.189
3288,48,54,1.11,8.78,rock_field,0.798,0.0,57.9,-34.9,0.216,0.784,2.356
3289,49,54,-1.08,8.22,rock_field,0.765,0.0,54.8,-31.8,0.212,0.788,2.202
3290,50,54,-4.34,15.47,regolith_plain,0.746,0.0,51.7,-41.1,0.106,0.894,1.64
3291,51,54,-12.11,13.14,regolith_plain,0.674,0.0,57.2,-36.5,0.111,0.889,1.545
3292,52,54,-11.24,8.7,regolith_plain,0.673,0.0,57.5,-40.4,0.066,0.934,1.427
3293,53,54,-8.49,2.16,regolith_plain,0.683,0.0,71.0,-26.4,0.026,0.974,1.208
3294,54,54,-9.88,1.07,regolith_plain,0.712,0.0,65.3,-32.5,0.04,0.96,1.17
3295,55,54,-9.23,7.22,rock_field,0.761,0.0,65.8,-35.4,0.189,0.811,2.217
3296,56,54,-11.84,9.77,regolith_plain,0.708,0.0,61.9,-33.0,0.085,0.915,1.485
3297,57,54,-14.67,13.49,regolith_plain,0.652,0.0,54.8,-40.6,0.09,0.91,1.601
3298,58,54,-20.13,14.84,regolith_plain,0.565,0.0,51.0,-41.3,0.103,0.897,1.487
3299,59,54,-25.25,14.36,regolith_plain,0.471,0.0,55.1,-41.6,0.103,0.897,1.368
3300,0,55,-0.07,5.88,regolith_plain,0.334,3.7,66.8,-36.2,0.055,0.945,1.071
3301,1,55,-0.86,5.54,regolith_plain,0.39,3.31,76.3,-23.2,0.069,0.931,1.047
3302,2,55,-1.16,10.21,regolith_plain,0.457,2.16,64.4,-35.6,0.08,0.92,1.264
3303,3,55,-1.55,8.75,regolith_plain,0.49,1.94,66.2,-30.1,0.089,0.911,1.19
3304,4,55,-3.39,10.37,regolith_plain,0.54,1.24,77.1,-31.5,0.088,0.912,1.283
3305,5,55,0.08,16.42,regolith_plain,0.621,0.0,55.0,-32.7,0.112,0.888,1.649
3306,6,55,7.48,12.57,regolith_plain,0.649,0.0,59.1,-38.4,0.07,0.93,1.479
3307,7,55,8.93,5.77,regolith_plain,0.603,0.0,67.9,-31.1,0.046,0.954,1.263
3308,8,55,10.71,10.9,regolith_plain,0.591,0.0,52.0,-36.6,0.063,0.937,1.395
3309,9,55,16.36,13.7,regolith_plain,0.558,0.0,52.3,-27.4,0.103,0.897,1.48
3310,10,55,20.34,17.18,crater_rim,0.549,0.0,48.1,-35.7,0.197,0.803,1.966
3311,11,55,28.21,10.54,regolith_plain,0.54,0.0,62.3,-35.6,0.075,0.925,1.311
3312,12,55,26.75,16.15,crater_rim,0.532,0.0,51.2,-34.3,0.215,0.785,1.854
3313,13,55,17.25,31.5,crater_rim,0.524,0.0,36.2,-33.8,0.301,0.699,2.648
3314,14,55,2.41,33.13,rock_field,0.498,0.0,40.1,-47.5,0.33,0.67,3.379
3315,15,55,-8.5,18.19,regolith_plain,0.437,0.0,55.2,-39.1,0.119,0.881,1.488
3316,16,55,-10.19,7.12,regolith_plain,0.414,0.65,61.2,-34.6,0.058,0.942,1.116
3317,17,55,-13.08,6.96,regolith_plain,0.446,1.74,58.3,-36.4,0.073,0.927,1.077
3318,18,55,-15.07,1.53,regolith_plain,0.459,3.03,75.1,-30.3,0.043,0.957,0.994
3319,19,55,-13.81,7.71,regolith_plain,0.495,2.58,66.2,-37.3,0.072,0.928,1.214
3320,20,55,-9.71,6.04,regolith_plain,0.504,2.73,53.7,-30.9,0.062,0.938,1.219
3321,21,55,-10.15,9.18,regolith_plain,0.514,1.03,58.0,-40.5,0.069,0.931,1.201
3322,22,55,-6.19,23.43,regolith_plain,0.546,0.0,45.2,-40.0,0.153,0.847,1.872
3323,23,55,7.19,30.44,rock_field,0.558,0.0,41.2,-36.4,0.32,0.68,3.425
3324,24,55,16.5,20.67,regolith_plain,0.525,0.0,52.7,-36.7,0.142,0.858,1.62
3325,25,55,8.1,35.33,rock_field,0.593,0.0,32.8,-47.4,0.357,0.643,3.808
3326,26,55,-8.23,38.49,rock_field,0.689,0.0,31.2,-49.5,0.392,0.608,4.15
3327,27,55,-23.07,33.95,rock_field,0.734,0.0,33.0,-44.4,0.37,0.63,3.865
3328,28,55,-34.09,17.11,regolith_plain,0.683,0.0,47.1,-41.5,0.142,0.858,1.672
3329,29,55,-33.53,20.68,regolith_plain,0.691,0.0,45.7,-38.2,0.139,0.861,1.924
3330,30,55,-23.4,27.85,regolith_plain,0.74,0.0,39.5,-46.8,0.173,0.827,2.174
3331,31,55,-16.59,15.8,regolith_plain,0.72,0.0,52.4,-33.4,0.112,0.888,1.657
3332,32,55,-15.72,22.54,rock_field,0.755,0.0,33.9,-42.7,0.296,0.704,3.164
3333,33,55,-8.27,37.26,rock_field,0.8,0.0,26.6,-44.9,0.385,0.615,4.152
3334,34,55,9.6,40.96,rock_field,0.793,0.0,25.3,-40.4,0.406,0.594,4.308
3335,35,55,21.42,14.92,crater_rim,0.724,0.0,51.9,-38.6,0.197,0.803,2.035
3336,36,55,19.49,7.08,regolith_plain,0.691,0.0,60.7,-36.6,0.067,0.933,1.35
3337,37,55,16.55,3.59,regolith_plain,0.673,0.0,69.0,-33.0,0.024,0.976,1.181
3338,38,55,17.78,3.42,regolith_plain,0.667,0.0,59.8,-34.9,0.044,0.956,1.239
3339,39,55,16.6,5.21,regolith_plain,0.659,0.3,54.5,-36.3,0.055,0.945,1.29
3340,40,55,14.79,11.04,regolith_plain,0.654,0.34,55.8,-38.8,0.094,0.906,1.492
3341,41,55,9.4,14.66,regolith_plain,0.643,0.0,58.5,-42.6,0.134,0.866,1.595
3342,42,55,4.43,8.93,regolith_plain,0.601,1.03,70.3,-32.7,0.046,0.954,1.342
3343,43,55,3.22,12.43,regolith_plain,0.569,0.0,61.0,-32.2,0.09,0.91,1.376
3344,44,55,9.17,7.66,regolith_plain,0.576,0.0,52.8,-36.0,0.063,0.937,1.248
3345,45,55,6.01,1.87,regolith_plain,0.615,0.0,66.5,-26.9,0.016,0.984,1.115
3346,46,55,7.98,2.88,regolith_plain,0.689,0.0,68.4,-23.2,0.036,0.964,1.203
3347,47,55,5.79,10.13,rock_field,0.815,0.0,59.9,-31.0,0.222,0.778,2.369
3348,48,55,1.13,12.06,rock_field,0.816,0.0,60.0,-28.5,0.244,0.756,2.548
3349,49,55,-2.73,11.05,rock_field,0.762,0.0,52.3,-33.6,0.237,0.763,2.325
3350,50,55,-6.68,10.25,regolith_plain,0.714,0.0,59.1,-27.5,0.074,0.926,1.522
3351,51,55,-9.92,4.34,regolith_plain,0.635,0.0,67.7,-23.9,0.044,0.956,1.18
3352,52,55,-9.65,2.05,regolith_plain,0.668,0.0,72.7,-25.7,0.044,0.956,1.179
3353,53,55,-8.53,2.16,regolith_plain,0.732,0.0,62.8,-30.2,0.032,0.968,1.241
3354,54,55,-9.04,3.83,rock_field,0.758,0.0,63.7,-33.5,0.158,0.842,1.992
3355,55,55,-10.99,7.34,rock_field,0.771,0.0,45.7,-39.2,0.196,0.804,2.233
3356,56,55,-14.15,9.6,regolith_plain,0.698,0.0,55.7,-36.9,0.07,0.93,1.405
3357,57,55,-17.71,9.95,regolith_plain,0.621,0.0,55.9,-32.9,0.064,0.936,1.403
3358,58,55,-21.1,10.43,regolith_plain,0.498,0.0,52.4,-39.5,0.091,0.909,1.31
3359,59,55,-24.89,11.26,regolith_plain,0.37,0.0,58.6,-35.3,0.099,0.901,1.161
3360,0,56,-3.86,13.47,regolith_plain,0.358,2.02,54.8,-45.4,0.114,0.886,1.298
3361,1,56,-3.89,7.42,regolith_plain,0.387,2.97,48.3,-31.5,0.064,0.936,1.112
3362,2,56,-3.95,7.45,regolith_plain,0.429,3.01,63.1,-34.1,0.082,0.918,1.189
3363,3,56,-4.82,7.04,regolith_plain,0.451,3.11,56.7,-33.6,0.044,0.956,1.112
3364,4,56,-5.26,7.42,regolith_plain,0.479,3.04,64.8,-26.8,0.057,0.943,1.238
3365,5,56,0.38,14.39,regolith_plain,0.523,1.24,46.5,-37.7,0.109,0.891,1.435
3366,6,56,4.98,12.81,regolith_plain,0.533,0.71,56.1,-29.7,0.084,0.916,1.355
3367,7,56,9.47,10.06,regolith_plain,0.508,0.37,57.2,-40.0,0.061,0.939,1.267
3368,8,56,11.58,8.04,regolith_plain,0.49,0.0,63.0,-23.4,0.062,0.938,1.218
3369,9,56,14.12,13.88,regolith_plain,0.494,0.0,55.5,-31.2,0.097,0.903,1.453
3370,10,56,20.51,19.7,crater_rim,0.5,0.0,46.8,-37.8,0.223,0.777,2.091
3371,11,56,27.39,6.24,regolith_plain,0.461,0.0,53.9,-30.4,0.054,0.946,1.075
3372,12,56,24.01,18.91,crater_rim,0.475,0.0,40.3,-45.6,0.217,0.783,1.987
3373,13,56,14.36,30.71,rock_field,0.472,0.0,32.7,-44.7,0.323,0.677,3.315
3374,14,56,0.93,29.89,rock_field,0.452,0.0,37.1,-36.2,0.32,0.68,2.983
3375,15,56,-8.38,16.78,regolith_plain,0.41,0.0,47.9,-45.7,0.119,0.881,1.499
3376,16,56,-11.06,9.97,regolith_plain,0.392,0.0,62.8,-30.8,0.073,0.927,1.13
3377,17,56,-15.28,12.34,regolith_plain,0.418,0.0,54.8,-33.7,0.08,0.92,1.274
3378,18,56,-15.93,2.59,regolith_plain,0.437,1.67,61.4,-25.8,0.025,0.975,0.961
3379,19,56,-14.85,5.74,regolith_plain,0.488,1.81,62.0,-39.8,0.052,0.948,1.11
3380,20,56,-11.93,10.64,regolith_plain,0.52,1.05,59.7,-27.8,0.091,0.909,1.338
3381,21,56,-7.35,8.07,regolith_plain,0.525,0.13,63.1,-35.2,0.065,0.935,1.158
3382,22,56,-6.67,14.25,regolith_plain,0.526,0.0,65.6,-33.8,0.109,0.891,1.414
3383,23,56,2.33,20.28,regolith_plain,0.532,0.0,43.7,-44.6,0.129,0.871,1.756
3384,24,56,5.16,23.8,regolith_plain,0.57,0.0,43.4,-44.2,0.155,0.845,1.943
3385,25,56,-2.27,31.28,rock_field,0.625,0.0,38.1,-40.0,0.334,0.666,3.375
3386,26,56,-12.36,33.05,rock_field,0.673,0.0,33.5,-47.7,0.356,0.644,3.569
3387,27,56,-27.16,29.74,rock_field,0.693,0.0,34.3,-40.0,0.327,0.673,3.332
3388,28,56,-35.14,17.76,regolith_plain,0.658,0.0,41.2,-43.2,0.13,0.87,1.644
3389,29,56,-39.95,4.92,crater_floor,0.63,0.24,61.5,-38.3,0.097,0.903,1.382
3390,30,56,-34.08,30.26,rock_field,0.724,0.0,30.3,-46.5,0.336,0.664,3.536
3391,31,56,-24.74,27.02,regolith_plain,0.719,0.0,29.9,-43.2,0.178,0.822,2.018
3392,32,56,-23.61,18.73,regolith_plain,0.707,0.0,44.6,-40.5,0.148,0.852,1.698
3393,33,56,-14.42,34.57,rock_field,0.766,0.0,25.7,-45.9,0.375,0.625,3.748
3394,34,56,3.29,41.44,rock_field,0.791,0.0,27.9,-42.4,0.398,0.602,4.396
3395,35,56,20.18,20.61,crater_rim,0.754,0.0,50.9,-32.8,0.242,0.758,2.344
3396,36,56,18.3,6.9,regolith_plain,0.714,0.0,57.0,-36.3,0.084,0.916,1.339
3397,37,56,15.43,4.76,regolith_plain,0.706,0.0,63.2,-37.1,0.057,0.943,1.207
3398,38,56,14.98,3.53,regolith_plain,0.705,0.0,55.0,-35.5,0.044,0.956,1.283
3399,39,56,17.2,4.29,regolith_plain,0.7,0.0,62.3,-31.3,0.038,0.962,1.242
3400,40,56,17.44,8.19,regolith_plain,0.697,0.0,63.4,-38.7,0.061,0.939,1.422
3401,41,56,12.02,16.98,regolith_plain,0.706,0.0,56.3,-38.9,0.133,0.867,1.726
3402,42,56,5.94,5.61,regolith_plain,0.657,1.34,59.6,-37.2,0.047,0.953,1.217
3403,43,56,10.66,9.03,regolith_plain,0.624,0.1,66.4,-32.6,0.071,0.929,1.356
3404,44,56,9.93,6.37,regolith_plain,0.63,0.0,53.9,-39.2,0.051,0.949,1.295
3405,45,56,6.3,8.72,regolith_plain,0.702,0.0,52.9,-33.7,0.078,0.922,1.403
3406,46,56,3.83,12.33,rock_field,0.774,0.0,60.7,-40.2,0.233,0.767,2.542
3407,47,56,2.9,9.99,rock_field,0.825,0.0,69.0,-37.2,0.232,0.768,2.527
3408,48,56,1.76,5.99,rock_field,0.807,0.0,66.4,-33.1,0.211,0.789,2.215
3409,49,56,-0.85,9.9,rock_field,0.798,0.0,58.9,-35.1,0.222,0.778,2.288
3410,50,56,-5.18,14.93,rock_field,0.78,0.0,40.4,-46.7,0.26,0.74,2.608
3411,51,56,-11.52,10.69,regolith_plain,0.706,0.0,46.1,-41.3,0.101,0.899,1.424
3412,52,56,-11.56,3.21,regolith_plain,0.71,0.0,67.2,-33.1,0.046,0.954,1.247
3413,53,56,-9.87,2.19,rock_field,0.76,0.0,65.4,-33.7,0.18,0.82,1.853
3414,54,56,-10.92,0.11,rock_field,0.767,0.0,63.2,-32.3,0.149,0.851,1.773
3415,55,56,-9.89,5.84,rock_field,0.778,0.0,64.0,-35.3,0.195,0.805,2.092
3416,56,56,-12.56,9.12,regolith_plain,0.693,0.0,60.7,-27.9,0.062,0.938,1.392
3417,57,56,-15.63,13.67,regolith_plain,0.609,0.0,60.6,-31.8,0.088,0.912,1.55
