route_id,vehicle_type,route_type,start_x,start_y,end_x,end_y,num_cells,distance_km,avg_slope_deg,max_slope_deg,avg_rock_density,pct_high_hazard_cells,dominant_terrain,payload_kg,payload_fraction_of_max,battery_capacity_wh,total_energy_wh,energy_margin_pct,safety_score,mission_success
1307,swarm_builder,naive,50,52,34,23,50,1.179,13.83,43.79,0.704,0.36,regolith_plain,10.4,0.693,1200.0,2526.1,-110.51,0.591,0
1308,swarm_builder,optimized,55,25,39,21,17,0.403,7.03,16.1,0.456,0.059,regolith_plain,4.3,0.287,1200.0,451.8,62.35,0.838,1
1309,cargo_hauler,naive,15,32,37,7,55,1.353,14.28,35.91,0.64,0.491,regolith_plain,204.6,0.341,14000.0,4412.1,68.48,0.496,0
1310,cargo_hauler,naive,59,19,13,34,67,1.56,13.02,34.85,0.494,0.239,regolith_plain,398.2,0.664,14000.0,4383.4,68.69,0.691,1
1311,swarm_builder,optimized,6,57,38,47,36,0.874,10.15,20.48,0.579,0.167,regolith_plain,4.6,0.307,1200.0,1177.3,1.89,0.763,0
1312,crew_transport,optimized,35,29,18,21,181,4.039,17.2,27.14,0.676,0.188,regolith_plain,224.8,0.899,9500.0,11442.1,-20.44,0.73,0
1313,light_scout,naive,38,46,27,30,23,0.564,12.93,28.01,0.683,0.522,regolith_plain,34.0,0.85,3500.0,1418.1,59.48,0.498,0
1314,crew_transport,naive,6,21,38,59,79,1.925,11.29,41.16,0.585,0.291,regolith_plain,50.9,0.204,9500.0,3926.8,58.67,0.671,1
1315,cargo_hauler,optimized,35,58,49,28,31,0.749,8.51,17.17,0.638,0.032,regolith_plain,517.1,0.862,14000.0,2005.9,85.67,0.873,1
1316,cargo_hauler,optimized,29,8,40,52,60,1.445,9.78,22.21,0.677,0.15,regolith_plain,323.6,0.539,14000.0,4053.6,71.05,0.761,1
1317,swarm_builder,optimized,31,35,57,54,29,0.751,9.16,22.51,0.685,0.103,regolith_plain,2.4,0.16,1200.0,917.9,23.51,0.81,1
1318,cargo_hauler,optimized,34,48,45,0,50,1.278,8.21,20.64,0.562,0.2,regolith_plain,70.8,0.118,14000.0,2558.0,81.73,0.734,1
1319,swarm_builder,optimized,55,1,0,11,57,1.443,7.65,18.93,0.615,0.105,regolith_plain,4.3,0.287,1200.0,1792.5,-49.38,0.826,0
1320,cargo_hauler,naive,21,28,56,38,69,1.617,12.9,39.17,0.595,0.261,regolith_plain,294.8,0.491,14000.0,4772.9,65.91,0.677,1
1321,light_scout,optimized,54,32,19,32,39,0.951,8.19,25.07,0.533,0.154,regolith_plain,23.3,0.582,3500.0,1494.0,57.31,0.784,1
1322,crew_transport,optimized,36,23,3,16,35,0.846,8.58,20.03,0.704,0.171,regolith_plain,171.8,0.687,9500.0,2081.8,78.09,0.759,1
1323,crew_transport,optimized,48,13,12,16,38,0.922,11.42,26.95,0.641,0.342,regolith_plain,225.2,0.901,9500.0,2446.1,74.25,0.648,1
1324,crew_transport,naive,21,2,23,53,75,1.836,15.78,36.8,0.622,0.587,regolith_plain,242.0,0.968,9500.0,6194.8,34.79,0.465,0
1325,crew_transport,naive,32,40,50,42,21,0.483,11.83,23.93,0.804,0.714,rock_field,246.7,0.987,9500.0,1887.6,80.13,0.353,0
1326,swarm_builder,naive,46,48,29,17,64,1.583,16.18,39.17,0.691,0.578,regolith_plain,7.6,0.507,1200.0,3254.3,-171.19,0.458,0
1327,light_scout,optimized,50,48,13,33,38,0.98,9.85,19.95,0.6,0.184,regolith_plain,13.4,0.335,3500.0,1526.1,56.4,0.742,1
1328,swarm_builder,optimized,56,9,20,31,181,4.221,12.59,27.27,0.524,0.37,regolith_plain,11.9,0.793,1200.0,7172.6,-497.72,0.638,0
1329,cargo_hauler,optimized,8,15,0,35,21,0.516,8.47,18.82,0.703,0.143,regolith_plain,223.4,0.372,14000.0,1279.7,90.86,0.777,1
1330,swarm_builder,optimized,19,38,52,58,36,0.915,8.2,20.3,0.666,0.361,regolith_plain,13.6,0.907,1200.0,1692.1,-41.01,0.648,0
1331,swarm_builder,naive,29,57,56,1,97,2.309,12.06,38.2,0.618,0.392,regolith_plain,13.8,0.92,1200.0,4879.7,-306.64,0.574,0
1332,swarm_builder,optimized,31,50,3,29,30,0.762,12.99,23.15,0.523,0.233,regolith_plain,7.2,0.48,1200.0,1079.2,10.07,0.701,1
1333,crew_transport,naive,27,57,58,42,49,1.209,12.49,37.26,0.647,0.286,regolith_plain,107.2,0.429,9500.0,2863.6,69.86,0.679,1
1334,cargo_hauler,optimized,38,38,0,58,41,0.999,12.5,25.59,0.518,0.146,regolith_plain,244.1,0.407,14000.0,2389.1,82.93,0.763,1
1335,swarm_builder,optimized,20,24,49,44,88,2.138,11.24,33.78,0.694,0.284,regolith_plain,9.6,0.64,1200.0,3423.1,-185.26,0.691,0
1336,cargo_hauler,optimized,58,42,32,56,181,4.478,8.0,20.61,0.694,0.16,regolith_plain,549.6,0.916,14000.0,12239.1,12.58,0.794,1
1337,crew_transport,naive,52,23,14,32,60,1.429,15.58,43.84,0.585,0.417,regolith_plain,159.0,0.636,9500.0,4140.6,56.41,0.573,1
1338,crew_transport,optimized,21,14,11,30,38,0.914,9.5,18.33,0.679,0.053,regolith_plain,204.8,0.819,9500.0,2235.4,76.47,0.841,1
1339,cargo_hauler,naive,39,5,56,47,71,1.756,10.48,46.24,0.546,0.211,regolith_plain,482.8,0.805,14000.0,4710.3,66.36,0.732,1
1340,swarm_builder,optimized,51,12,28,53,181,3.998,16.29,25.95,0.683,0.381,regolith_plain,13.7,0.913,1200.0,7897.5,-558.12,0.614,0
1341,swarm_builder,optimized,36,27,18,46,22,0.553,9.73,20.72,0.514,0.273,regolith_plain,2.6,0.173,1200.0,659.2,45.07,0.703,1
1342,swarm_builder,optimized,10,54,2,9,47,1.177,8.33,26.08,0.61,0.128,regolith_plain,2.1,0.14,1200.0,1365.8,-13.82,0.809,0
1343,swarm_builder,naive,49,7,58,19,21,0.491,11.47,26.25,0.485,0.476,regolith_plain,8.9,0.593,1200.0,831.8,30.68,0.542,1
1344,cargo_hauler,optimized,18,5,21,32,181,4.163,15.5,27.89,0.554,0.564,regolith_plain,199.4,0.332,14000.0,10991.8,21.49,0.504,1
1345,swarm_builder,optimized,40,20,58,58,39,0.992,9.14,26.93,0.508,0.026,regolith_plain,5.3,0.353,1200.0,1117.6,6.87,0.878,1
1346,swarm_builder,naive,2,54,31,52,33,0.847,17.87,39.45,0.549,0.455,regolith_plain,11.0,0.733,1200.0,1679.0,-39.92,0.551,0
1347,cargo_hauler,optimized,19,30,13,7,49,1.167,17.62,35.16,0.703,0.714,regolith_plain,154.9,0.258,14000.0,3339.7,76.14,0.392,0
1348,crew_transport,optimized,1,57,22,18,61,1.482,9.69,20.72,0.6,0.164,regolith_plain,90.1,0.36,9500.0,2987.4,68.55,0.761,1
1349,light_scout,naive,19,38,17,12,38,0.947,14.75,37.87,0.64,0.368,regolith_plain,20.4,0.51,3500.0,2085.8,40.41,0.569,1
1350,cargo_hauler,naive,16,52,29,22,51,1.24,22.7,43.84,0.564,0.627,regolith_plain,307.3,0.512,14000.0,4786.9,65.81,0.374,0
1351,cargo_hauler,naive,24,45,47,28,44,1.084,9.58,23.93,0.625,0.227,regolith_plain,559.7,0.933,14000.0,3781.4,72.99,0.69,1
1352,cargo_hauler,optimized,15,52,1,43,16,0.383,11.81,23.41,0.424,0.125,regolith_plain,502.6,0.838,14000.0,919.3,93.43,0.811,1
1353,cargo_hauler,optimized,51,24,27,6,27,0.669,10.47,24.36,0.579,0.222,regolith_plain,468.2,0.78,14000.0,1940.3,86.14,0.717,1
1354,swarm_builder,optimized,47,11,6,50,47,1.218,11.37,21.47,0.526,0.298,regolith_plain,13.7,0.913,1200.0,2112.5,-76.04,0.683,0
1355,swarm_builder,optimized,30,23,44,13,15,0.363,16.64,35.56,0.642,0.667,regolith_plain,10.1,0.673,1200.0,669.0,44.25,0.416,0
1356,swarm_builder,optimized,35,15,28,53,181,4.022,12.51,25.95,0.712,0.21,regolith_plain,1.7,0.113,1200.0,5178.6,-331.55,0.74,0
1357,light_scout,naive,2,45,45,18,78,1.913,15.07,42.07,0.555,0.372,regolith_plain,24.9,0.622,3500.0,4038.1,-15.37,0.594,0
1358,light_scout,optimized,42,36,14,50,30,0.754,11.37,24.97,0.572,0.133,regolith_plain,34.5,0.862,3500.0,1482.7,57.64,0.765,1
1359,swarm_builder,optimized,4,37,38,18,181,4.163,14.2,27.32,0.571,0.448,regolith_plain,2.5,0.167,1200.0,6036.8,-403.07,0.564,0
1360,light_scout,optimized,51,40,11,12,43,1.105,8.5,21.59,0.668,0.186,regolith_plain,35.8,0.895,3500.0,2243.7,35.89,0.761,1
1361,light_scout,optimized,32,27,12,52,29,0.717,11.99,38.8,0.484,0.241,regolith_plain,18.6,0.465,3500.0,1132.7,67.64,0.704,1
1362,light_scout,optimized,6,16,15,41,28,0.648,9.09,16.42,0.572,0.0,regolith_plain,36.7,0.918,3500.0,1185.4,66.13,0.853,1
1363,light_scout,optimized,27,44,10,17,30,0.737,9.97,23.4,0.539,0.067,regolith_plain,30.5,0.762,3500.0,1318.1,62.34,0.811,1
1364,crew_transport,naive,40,59,9,17,86,2.015,10.34,23.48,0.614,0.279,regolith_plain,164.3,0.657,9500.0,4904.0,48.38,0.68,1
1365,light_scout,naive,39,27,58,56,62,1.527,10.31,26.93,0.673,0.29,regolith_plain,29.8,0.745,3500.0,3137.3,10.36,0.683,1
1366,swarm_builder,optimized,46,44,12,25,38,0.972,10.01,25.07,0.618,0.316,regolith_plain,14.4,0.96,1200.0,1868.0,-55.67,0.649,0
1367,crew_transport,optimized,11,3,54,9,46,1.115,8.53,23.18,0.581,0.022,regolith_plain,103.5,0.414,9500.0,2043.9,78.49,0.868,1
1368,cargo_hauler,naive,55,35,18,30,63,1.555,14.88,39.17,0.58,0.429,regolith_plain,154.9,0.258,14000.0,4493.5,67.9,0.561,1
1369,cargo_hauler,optimized,50,33,16,41,40,0.937,10.2,19.33,0.647,0.3,regolith_plain,440.3,0.734,14000.0,2901.9,79.27,0.653,1
1370,swarm_builder,naive,25,4,4,49,84,2.033,10.25,19.29,0.537,0.036,regolith_plain,12.1,0.807,1200.0,3077.3,-156.44,0.858,0
1371,cargo_hauler,optimized,4,59,30,44,30,0.729,10.07,20.68,0.505,0.133,regolith_plain,507.0,0.845,14000.0,1977.0,85.88,0.788,1
1372,crew_transport,optimized,10,19,43,45,58,1.372,9.61,25.15,0.659,0.19,regolith_plain,174.7,0.699,9500.0,3417.1,64.03,0.725,1
1373,cargo_hauler,naive,50,1,5,48,97,2.318,12.43,39.17,0.512,0.268,regolith_plain,280.5,0.468,14000.0,6244.1,55.4,0.682,1
1374,swarm_builder,optimized,17,7,49,13,33,0.789,10.94,24.36,0.608,0.273,regolith_plain,7.5,0.5,1200.0,1140.6,4.95,0.701,0
1375,cargo_hauler,optimized,56,42,5,49,55,1.362,7.67,18.76,0.62,0.2,regolith_plain,470.9,0.785,14000.0,3606.9,74.24,0.767,1
1376,light_scout,optimized,35,5,3,2,181,4.097,7.59,19.26,0.715,0.028,regolith_plain,29.1,0.728,3500.0,7245.5,-107.01,0.865,0
1377,crew_transport,optimized,1,22,24,36,25,0.654,14.39,26.06,0.55,0.32,regolith_plain,38.7,0.155,9500.0,1278.1,86.55,0.643,1
1378,crew_transport,optimized,17,38,30,54,181,3.998,12.63,24.6,0.739,0.414,regolith_plain,184.9,0.74,9500.0,11062.6,-16.45,0.585,0
1379,swarm_builder,optimized,28,55,34,38,181,3.815,18.96,21.22,0.723,0.359,regolith_plain,10.0,0.667,1200.0,7095.4,-491.28,0.629,0
1380,light_scout,optimized,59,53,0,2,92,2.292,12.09,27.14,0.692,0.261,regolith_plain,28.4,0.71,3500.0,4671.9,-33.48,0.688,0
1381,cargo_hauler,naive,57,45,16,7,105,2.536,10.05,35.42,0.647,0.2,regolith_plain,100.3,0.167,14000.0,5855.7,58.17,0.742,1
1382,swarm_builder,optimized,51,43,6,29,50,1.245,8.78,25.07,0.564,0.14,regolith_plain,6.1,0.407,1200.0,1663.1,-38.59,0.785,0
1383,cargo_hauler,optimized,12,57,26,2,57,1.443,9.32,19.28,0.558,0.246,regolith_plain,379.4,0.632,14000.0,3767.8,73.09,0.715,1
1384,swarm_builder,naive,17,46,47,33,57,1.344,10.81,23.48,0.574,0.211,regolith_plain,4.5,0.3,1200.0,1857.1,-54.76,0.721,0
1385,cargo_hauler,optimized,34,39,23,59,181,4.263,11.77,25.95,0.578,0.028,regolith_plain,128.6,0.214,14000.0,8901.1,36.42,0.865,1
1386,swarm_builder,naive,0,10,26,20,34,0.768,12.93,34.83,0.737,0.324,crater_floor,13.9,0.927,1200.0,1835.1,-52.92,0.601,0
1387,swarm_builder,optimized,54,21,46,45,47,1.102,12.83,22.51,0.662,0.191,regolith_plain,3.1,0.207,1200.0,1523.9,-26.99,0.737,0
1388,crew_transport,optimized,35,35,0,38,37,0.935,8.22,22.61,0.492,0.108,regolith_plain,42.9,0.172,9500.0,1489.8,84.32,0.816,1
1389,light_scout,naive,52,34,8,14,82,2.009,11.05,35.42,0.641,0.232,regolith_plain,13.8,0.345,3500.0,3524.8,-0.71,0.699,0
1390,light_scout,naive,1,16,16,8,31,0.724,10.79,20.24,0.696,0.194,regolith_plain,6.5,0.162,3500.0,1100.5,68.56,0.737,1
1391,swarm_builder,optimized,56,49,40,54,19,0.451,8.89,15.78,0.658,0.158,regolith_plain,10.3,0.687,1200.0,707.5,41.04,0.788,1
1392,crew_transport,naive,6,13,35,31,60,1.462,14.65,37.46,0.647,0.45,crater_floor,69.0,0.276,9500.0,3692.6,61.13,0.536,1
1393,swarm_builder,optimized,10,17,38,32,144,3.324,17.92,34.18,0.667,0.625,regolith_plain,5.1,0.34,1200.0,5705.3,-375.44,0.443,0
1394,cargo_hauler,naive,43,10,47,49,61,1.44,8.94,23.17,0.605,0.18,regolith_plain,277.5,0.462,14000.0,3716.5,73.45,0.74,1
1395,swarm_builder,optimized,31,13,51,8,21,0.524,10.06,20.17,0.561,0.19,regolith_plain,9.9,0.66,1200.0,795.7,33.69,0.748,1
1396,cargo_hauler,naive,54,24,25,27,59,1.442,13.27,39.17,0.598,0.271,regolith_plain,526.4,0.877,14000.0,4811.5,65.63,0.671,1
1397,cargo_hauler,naive,35,13,38,49,62,1.435,10.73,23.24,0.644,0.274,regolith_plain,323.4,0.539,14000.0,4107.9,70.66,0.679,1
1398,crew_transport,optimized,45,18,53,50,33,0.806,7.87,19.78,0.518,0.0,regolith_plain,103.2,0.413,9500.0,1338.4,85.91,0.893,1
1399,light_scout,optimized,18,34,42,54,27,0.686,9.41,19.95,0.615,0.296,regolith_plain,6.8,0.17,3500.0,1023.8,70.75,0.673,1
1400,crew_transport,naive,17,7,40,33,49,1.184,12.24,39.17,0.692,0.449,regolith_plain,234.6,0.938,9500.0,4263.2,55.12,0.535,1
1401,cargo_hauler,optimized,48,27,29,55,181,4.047,11.38,24.6,0.748,0.354,regolith_plain,493.6,0.823,14000.0,13724.0,1.97,0.629,0
1402,cargo_hauler,naive,55,0,19,32,85,2.078,13.55,42.07,0.632,0.529,regolith_plain,132.5,0.221,14000.0,5727.2,59.09,0.499,0
1403,cargo_hauler,naive,7,44,56,14,76,1.848,14.04,35.42,0.561,0.447,regolith_plain,542.2,0.904,14000.0,6803.3,51.4,0.542,1
1404,cargo_hauler,naive,34,3,30,32,42,0.986,21.4,43.79,0.679,0.643,regolith_plain,99.9,0.166,14000.0,3408.3,75.66,0.358,0
1405,cargo_hauler,optimized,44,4,42,45,43,1.064,7.93,18.28,0.57,0.093,regolith_plain,299.5,0.499,14000.0,2556.6,81.74,0.808,1
1406,cargo_hauler,naive,27,41,4,16,52,1.31,12.64,28.54,0.514,0.231,regolith_plain,569.0,0.948,14000.0,4038.3,71.16,0.706,1
1407,swarm_builder,naive,58,6,4,10,95,2.344,12.81,30.09,0.669,0.347,regolith_plain,12.8,0.853,1200.0,4713.8,-292.82,0.618,0
1408,crew_transport,optimized,34,12,52,46,37,0.935,9.66,25.48,0.568,0.108,regolith_plain,178.9,0.716,9500.0,1970.2,79.26,0.811,1
1409,crew_transport,naive,3,6,32,17,44,1.051,9.97,26.4,0.699,0.386,regolith_plain,153.3,0.613,9500.0,2734.1,71.22,0.616,1
1410,swarm_builder,naive,52,5,22,3,81,2.014,8.25,33.48,0.603,0.099,regolith_plain,11.5,0.767,1200.0,3146.0,-162.17,0.824,0
1411,swarm_builder,optimized,39,56,42,2,56,1.382,8.07,19.17,0.571,0.089,regolith_plain,13.8,0.92,1200.0,2233.5,-86.12,0.821,0
1412,light_scout,optimized,50,57,37,21,41,1.024,9.1,22.51,0.648,0.049,regolith_plain,22.1,0.552,3500.0,1575.4,54.99,0.843,1
1413,light_scout,naive,58,6,22,6,58,1.463,9.61,21.15,0.614,0.19,regolith_plain,18.9,0.472,3500.0,2407.9,31.2,0.74,1
1414,swarm_builder,optimized,53,34,27,32,34,0.851,7.61,27.31,0.543,0.088,regolith_plain,2.2,0.147,1200.0,928.3,22.64,0.825,1
1415,swarm_builder,naive,10,19,48,45,66,1.59,12.47,35.91,0.706,0.621,regolith_plain,6.0,0.4,1200.0,2997.5,-149.79,0.438,0
1416,cargo_hauler,naive,49,3,20,15,40,0.979,11.8,22.21,0.6,0.35,regolith_plain,499.1,0.832,14000.0,2948.0,78.94,0.648,1
1417,cargo_hauler,optimized,41,23,3,0,41,1.04,9.57,25.48,0.635,0.317,regolith_plain,516.4,0.861,14000.0,3125.5,77.68,0.675,1
1418,light_scout,naive,53,16,47,0,34,0.784,10.09,28.58,0.504,0.382,regolith_plain,33.8,0.845,3500.0,1494.4,57.3,0.632,1
1419,swarm_builder,naive,29,0,18,18,25,0.588,11.19,23.96,0.681,0.28,regolith_plain,11.2,0.747,1200.0,1102.8,8.1,0.671,1
1420,swarm_builder,optimized,55,30,26,38,31,0.757,7.27,17.76,0.566,0.032,regolith_plain,9.5,0.633,1200.0,1056.7,11.94,0.855,1
1421,swarm_builder,naive,14,7,47,4,65,1.512,14.55,58.48,0.571,0.2,regolith_plain,10.6,0.707,1200.0,2874.6,-139.55,0.715,0
1422,light_scout,optimized,24,36,45,42,29,0.684,9.28,24.43,0.673,0.172,regolith_plain,38.2,0.955,3500.0,1428.6,59.18,0.751,1
1423,cargo_hauler,optimized,0,28,39,29,40,0.987,8.54,25.07,0.542,0.075,regolith_plain,383.3,0.639,14000.0,2457.1,82.45,0.822,1
1424,cargo_hauler,optimized,1,56,31,6,52,1.343,10.38,27.49,0.572,0.231,regolith_plain,187.8,0.313,14000.0,3292.2,76.48,0.708,1
1425,cargo_hauler,optimized,8,8,4,29,22,0.536,9.24,21.12,0.698,0.136,regolith_plain,178.3,0.297,14000.0,1239.7,91.14,0.788,1
1426,light_scout,naive,50,28,32,57,56,1.349,10.19,41.44,0.638,0.196,regolith_plain,32.8,0.82,3500.0,2710.2,22.57,0.745,1
1427,cargo_hauler,optimized,55,55,42,44,15,0.363,9.53,17.03,0.686,0.067,regolith_plain,455.1,0.759,14000.0,965.2,93.11,0.842,1
1428,swarm_builder,optimized,35,43,46,15,29,0.734,8.02,21.06,0.583,0.276,regolith_plain,8.7,0.58,1200.0,1134.1,5.49,0.681,1
1429,cargo_hauler,naive,5,27,43,6,61,1.457,16.57,35.48,0.653,0.623,regolith_plain,551.0,0.918,14000.0,6109.6,56.36,0.407,0
1430,crew_transport,naive,35,9,39,40,61,1.457,13.44,34.44,0.647,0.475,regolith_plain,123.7,0.495,9500.0,3892.1,59.03,0.525,1
1431,cargo_hauler,optimized,48,14,33,42,29,0.734,8.23,22.23,0.573,0.172,regolith_plain,102.6,0.171,14000.0,1482.7,89.41,0.763,1
1432,cargo_hauler,optimized,8,29,4,57,29,0.676,7.71,18.89,0.506,0.0,regolith_plain,116.7,0.194,14000.0,1164.4,91.68,0.907,1
1433,swarm_builder,optimized,27,33,22,4,54,1.333,20.37,33.2,0.691,0.685,regolith_plain,5.0,0.333,1200.0,2368.3,-97.36,0.414,0
1434,light_scout,naive,58,36,11,5,78,1.913,9.57,26.4,0.611,0.192,regolith_plain,9.9,0.248,3500.0,2888.8,17.46,0.758,1
1435,light_scout,optimized,47,19,23,35,25,0.629,9.67,19.95,0.518,0.16,regolith_plain,18.9,0.472,3500.0,949.3,72.88,0.763,1
1436,cargo_hauler,optimized,48,54,33,23,42,1.011,8.31,21.63,0.672,0.214,regolith_plain,295.1,0.492,14000.0,2720.2,80.57,0.737,1
1437,swarm_builder,optimized,30,26,56,18,181,3.799,23.73,25.37,0.699,0.956,regolith_plain,6.4,0.427,1200.0,6938.5,-478.21,0.285,0
1438,light_scout,optimized,54,30,59,5,39,0.926,10.27,18.79,0.563,0.256,regolith_plain,33.0,0.825,3500.0,1783.7,49.04,0.684,1
1439,swarm_builder,optimized,34,56,5,49,33,0.806,11.13,41.44,0.571,0.242,regolith_plain,12.1,0.807,1200.0,1319.4,-9.95,0.717,0
1440,cargo_hauler,optimized,28,27,5,27,181,3.683,19.54,23.0,0.552,0.978,regolith_plain,217.0,0.362,14000.0,11025.7,21.24,0.261,0
1441,swarm_builder,naive,46,18,23,30,35,0.821,13.26,43.35,0.61,0.4,regolith_plain,8.1,0.54,1200.0,1503.0,-25.25,0.584,0
1442,cargo_hauler,naive,39,43,11,10,63,1.48,14.11,37.87,0.69,0.587,regolith_plain,537.5,0.896,14000.0,6127.1,56.24,0.444,0
1443,swarm_builder,optimized,46,15,35,54,42,1.027,8.08,22.23,0.619,0.238,regolith_plain,3.8,0.253,1200.0,1364.4,-13.7,0.715,0
1444,cargo_hauler,naive,42,18,49,2,30,0.713,11.84,21.06,0.535,0.6,regolith_plain,111.9,0.186,14000.0,1666.1,88.1,0.479,0
1445,cargo_hauler,naive,10,6,55,8,77,1.893,12.63,28.58,0.643,0.377,regolith_plain,461.2,0.769,14000.0,5922.0,57.7,0.615,1
1446,light_scout,optimized,19,36,47,24,29,0.726,9.67,20.21,0.502,0.069,regolith_plain,30.8,0.77,3500.0,1262.5,63.93,0.814,1
1447,crew_transport,optimized,19,11,49,10,31,0.741,9.31,23.06,0.628,0.194,regolith_plain,186.8,0.747,9500.0,1748.9,81.59,0.75,1
1448,swarm_builder,naive,7,3,36,33,74,1.775,17.16,37.46,0.703,0.568,regolith_plain,12.6,0.84,1200.0,4436.9,-269.74,0.451,0
1449,cargo_hauler,optimized,40,15,28,29,181,4.014,13.88,22.16,0.706,0.149,regolith_plain,117.7,0.196,14000.0,9615.2,31.32,0.736,1
1450,cargo_hauler,naive,32,23,58,31,48,1.164,8.55,23.16,0.521,0.021,regolith_plain,87.7,0.146,14000.0,2137.9,84.73,0.872,1
1451,crew_transport,optimized,33,43,25,12,32,0.786,9.81,27.14,0.68,0.375,regolith_plain,45.4,0.182,9500.0,1685.6,82.26,0.603,1
1452,light_scout,optimized,50,30,36,55,28,0.673,7.85,17.26,0.64,0.0,regolith_plain,39.5,0.988,3500.0,1197.1,65.8,0.897,1
1453,crew_transport,optimized,42,46,0,46,43,1.072,9.2,17.2,0.561,0.116,regolith_plain,191.8,0.767,9500.0,2358.8,75.17,0.794,1
1454,crew_transport,naive,49,15,4,56,80,1.936,10.8,24.34,0.5,0.225,regolith_plain,74.4,0.298,9500.0,3668.5,61.38,0.729,1
1455,crew_transport,naive,7,31,16,12,35,0.829,11.02,21.59,0.604,0.171,regolith_plain,210.0,0.84,9500.0,2085.0,78.05,0.747,1
1456,light_scout,optimized,16,46,46,32,33,0.822,8.11,19.74,0.498,0.091,regolith_plain,25.5,0.638,3500.0,1326.2,62.11,0.8,1
1457,crew_transport,naive,41,45,21,52,43,1.031,15.88,41.99,0.669,0.442,regolith_plain,193.2,0.773,9500.0,3498.6,63.17,0.537,1
1458,cargo_hauler,naive,46,53,22,9,79,1.925,10.31,33.21,0.701,0.367,regolith_plain,571.4,0.952,14000.0,6924.1,50.54,0.608,1
1459,swarm_builder,naive,28,15,3,21,53,1.214,11.62,26.07,0.726,0.434,rock_field,6.2,0.413,1200.0,2375.4,-97.95,0.535,0
1460,crew_transport,optimized,10,36,43,48,34,0.859,9.92,19.33,0.579,0.176,regolith_plain,65.1,0.26,9500.0,1789.0,81.17,0.734,1
1461,cargo_hauler,optimized,26,41,36,8,35,0.904,11.28,23.06,0.55,0.229,regolith_plain,67.5,0.112,14000.0,1854.9,86.75,0.72,1
1462,light_scout,optimized,24,31,51,7,181,4.801,22.27,25.37,0.729,1.0,regolith_plain,13.7,0.342,3500.0,9982.7,-185.22,0.264,0
1463,light_scout,optimized,16,38,54,11,41,1.04,9.63,25.07,0.524,0.22,regolith_plain,20.6,0.515,3500.0,1681.3,51.96,0.728,1
1464,light_scout,naive,42,49,6,59,55,1.312,18.08,41.99,0.584,0.509,regolith_plain,19.4,0.485,3500.0,2842.8,18.78,0.494,0
1465,swarm_builder,naive,9,23,21,9,22,0.528,10.47,21.72,0.606,0.136,regolith_plain,4.3,0.287,1200.0,673.1,43.91,0.805,1
1466,light_scout,optimized,45,26,23,25,181,4.884,5.72,19.28,0.716,0.072,regolith_plain,31.7,0.792,3500.0,8376.4,-139.33,0.816,0
1467,cargo_hauler,optimized,13,40,57,4,64,1.616,11.47,26.38,0.576,0.266,regolith_plain,567.0,0.945,14000.0,4959.7,64.57,0.688,1
1468,swarm_builder,naive,33,11,17,5,27,0.636,7.25,16.19,0.635,0.074,regolith_plain,14.3,0.953,1200.0,1035.5,13.71,0.845,1
1469,crew_transport,optimized,21,30,58,53,41,1.015,12.77,28.79,0.669,0.317,regolith_plain,127.2,0.509,9500.0,2423.9,74.49,0.66,1
1470,cargo_hauler,naive,30,19,55,45,59,1.433,9.63,33.21,0.639,0.237,regolith_plain,372.7,0.621,14000.0,3892.5,72.2,0.721,1
1471,cargo_hauler,naive,19,22,8,53,63,1.538,15.6,37.87,0.511,0.365,regolith_plain,265.2,0.442,14000.0,4585.8,67.24,0.592,1
1472,crew_transport,naive,10,49,39,41,45,1.104,10.48,19.02,0.627,0.311,regolith_plain,127.3,0.509,9500.0,2666.4,71.93,0.643,1
1473,light_scout,optimized,53,3,10,47,181,4.271,13.23,25.81,0.695,0.221,regolith_plain,16.2,0.405,3500.0,7484.5,-113.84,0.699,0
1474,light_scout,naive,57,30,19,28,63,1.555,14.74,43.35,0.543,0.397,regolith_plain,32.7,0.818,3500.0,3406.8,2.66,0.593,0
1475,swarm_builder,naive,7,22,10,58,50,1.229,12.55,23.32,0.476,0.06,regolith_plain,4.4,0.293,1200.0,1498.3,-24.86,0.83,0
1476,cargo_hauler,optimized,46,50,4,42,43,1.039,9.86,23.32,0.527,0.163,regolith_plain,95.1,0.158,14000.0,2134.1,84.76,0.762,1
1477,light_scout,optimized,36,11,14,49,74,1.733,12.97,26.4,0.634,0.257,regolith_plain,34.1,0.852,3500.0,3462.0,1.09,0.684,0
1478,swarm_builder,optimized,5,25,18,14,15,0.363,10.4,18.82,0.642,0.067,regolith_plain,9.7,0.647,1200.0,540.8,54.93,0.836,1
1479,cargo_hauler,naive,59,37,1,43,79,1.908,11.29,28.54,0.584,0.342,regolith_plain,61.8,0.103,14000.0,4353.9,68.9,0.631,1
1480,swarm_builder,naive,47,17,47,51,51,1.232,8.44,26.21,0.578,0.157,regolith_plain,14.9,0.993,1200.0,2093.8,-74.48,0.771,0
1481,cargo_hauler,optimized,1,33,37,12,42,1.052,8.33,19.95,0.672,0.143,regolith_plain,239.9,0.4,14000.0,2610.1,81.36,0.771,1
1482,swarm_builder,naive,59,30,27,23,48,1.139,11.76,35.56,0.548,0.188,regolith_plain,9.8,0.653,1200.0,1907.5,-58.96,0.73,0
